domain,algorithm,model,token_id,token,count,source_file
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,67638,pinpoint,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,71674,pioneering,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,22165,placement,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,66402,plagued,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,50811,planner,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,12466,plastic,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,11335,plays,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,1486,point,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,4947,policy,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,10062,poly,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,48411,polynomial,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,75510,pooling,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,5526,popular,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,23354,popularity,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,17477,pose,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,34103,poses,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,15575,possess,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,50326,possesses,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,13336,possibility,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,3284,possible,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,46000,posterior,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,4754,potential,6,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,13893,potentially,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,2410,power,6,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,23134,powered,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,15325,practical,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,6725,practice,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,43195,practitioners,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,864,pre,9,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,24473,precise,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,24559,precisely,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,16437,precision,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,64162,predefined,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,87010,predetermined,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,7168,predict,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,52997,predicting,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,20212,prediction,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,20492,predictions,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,60336,predictive,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,10932,prefer,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,3118,present,8,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,18911,presents,5,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,75998,preserves,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,47995,preserving,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,81769,pretrained,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,5471,prevent,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,27252,preventing,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,30013,previous,6,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,15871,primarily,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,6156,primary,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,17966,principle,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,16565,principles,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,4972,prior,5,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,30601,priorities,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,63652,prioritize,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,3575,problem,5,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,5435,problems,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,10537,procedure,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,16346,procedures,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,1920,process,14,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,8356,produce,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,9124,produced,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,19159,produces,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,17843,producing,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,5788,production,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,63239,proficiency,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,5643,profile,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,66278,profoundly,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,21102,prominent,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,11471,promise,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,26455,promising,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,10137,prompt,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,29746,prompted,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,50745,prompting,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,52032,prompts,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,38097,prone,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,6012,properties,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,3424,property,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,55272,proportional,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,30714,propose,5,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,11223,proposed,19,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,13128,protein,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,17033,proven,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,36862,proves,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,3493,provide,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,12850,providers,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,5825,provides,10,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,8405,providing,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,39858,proving,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,4367,quality,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,10484,quant,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,48844,quasi,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,3488,question,5,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,4860,questions,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,5115,quite,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,432,r,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,27716,randomly,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,2134,range,11,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,24950,ranging,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,7222,rank,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,23862,ranking,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,11295,rapid,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,19019,rapidly,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,7969,rates,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,4856,rather,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,25442,rational,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,312,re,9,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,19261,reaching,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,19183,read,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,31368,readily,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,1972,real,8,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,8903,reality,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,2944,reason,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,33811,reasoning,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,1421,rec,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,4036,received,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,3293,recent,6,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,6051,recently,8,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,87298,reciprocal,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,15641,recognize,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,7079,recommend,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,7763,rect,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,53947,recursively,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,11293,reduced,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,26338,reduces,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,18189,reducing,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,2098,ref,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,46464,refine,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,74013,refinement,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,74285,refining,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,8881,reflect,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,27053,reflects,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,19914,refr,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,9002,regarding,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,23023,regret,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,5912,regular,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,49680,reinforced,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,72378,reinforcement,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,6882,rel,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,5552,related,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,23343,relating,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,5133,relationship,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,12135,relationships,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,8844,relative,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,12309,relatively,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,41961,relevance,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,9959,relevant,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,31638,reliability,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,15062,reliable,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,34744,relies,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,17631,rely,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,39661,relying,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,7293,remain,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,14958,remained,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,9861,remaining,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,8625,remains,6,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,23649,remarkable,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,2109,rep,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,12827,repository,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,4097,represent,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,13340,representation,5,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,44713,representations,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,14393,representing,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,1397,require,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,2631,required,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,16686,requirement,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,8670,requirements,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,7612,requires,5,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,23537,requiring,5,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,3495,research,20,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,12074,researchers,19,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
