domain,algorithm,model,rank,token_id,token,count,source_file
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,256,14948,inspired,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,257,47590,simulations,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,258,28462,enabling,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,259,56733,nonetheless,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,260,6302,objects,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,261,4726,further,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,262,23846,observe,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,263,6209,offers,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,264,538,class,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,265,9959,relevant,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,266,11293,reduced,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,267,6051,recently,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,268,1207,sub,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,269,9669,limitations,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,270,37072,mathematical,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,271,19486,applying,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,272,11646,expensive,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,273,1579,high,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,274,28367,synthetic,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,275,53120,surpass,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,276,53165,devise,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,277,1229,q,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,278,1304,make,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,279,27129,difficulties,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,280,2134,range,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,281,3488,question,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,282,11093,combined,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,283,6012,properties,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,284,55725,proposes,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,285,30829,designing,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,286,6767,measure,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,287,7978,studies,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,288,33164,leverage,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,289,1612,dist,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,290,12135,relationships,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,291,14918,mainly,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,292,12602,capture,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,293,13340,representation,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,294,2103,still,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,295,2217,image,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,296,7417,improve,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,297,22581,solving,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,298,6956,components,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,299,31324,exhibit,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,300,3790,handle,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,301,3766,previous,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,302,41424,explores,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,303,36131,explored,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,304,10550,dataset,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,305,4541,necess,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,306,423,d,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,307,6929,conduct,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,308,34103,poses,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,309,12387,numerous,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,310,5526,popular,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,311,50745,prompting,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,312,5435,problems,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,313,17037,commonly,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,314,3984,provided,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,315,16940,underlying,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,316,28118,addressing,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,317,24038,generating,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,318,4498,fall,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,319,709,up,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,320,3619,understand,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,321,18306,adopted,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,322,2403,against,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,323,26249,algorithms,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,324,5398,align,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,325,4009,network,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,326,2949,within,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,327,2536,non,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,328,30828,neural,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,329,393,p,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,330,17610,consists,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,331,2804,perform,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,332,1633,very,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,333,7060,fine,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,334,8521,fixed,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,335,2115,field,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,336,2478,few,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,337,21780,feder,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,338,33432,validated,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,339,907,value,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,340,4244,vari,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,341,8205,variety,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,342,8895,gain,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,343,13225,gap,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,344,73633,facilitates,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,345,68365,facilitating,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,346,2144,fact,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,347,8331,factor,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,348,3775,fail,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,349,36021,unwanted,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,350,9013,updates,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,351,8582,upper,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,352,5217,additional,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,353,14564,addresses,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,354,28993,overall,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,355,5684,paper,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,356,2930,online,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,357,34348,costly,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,358,5663,counter,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,359,1893,create,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,360,3549,created,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,361,58732,curated,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,362,35053,nevertheless,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,363,2494,node,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,364,35146,notably,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,365,1193,only,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,366,17210,contribute,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,367,14400,controlled,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,368,56541,convergence,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,369,24779,considerable,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,370,13375,conducted,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,371,6725,practice,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,372,7106,physical,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,373,118945,pla,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,374,12912,patterns,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,375,1274,people,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,376,80149,multim,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,377,2011,must,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,378,7086,named,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,379,33921,needing,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,380,13263,consistent,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,381,6926,constant,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,382,54852,constrained,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,383,66251,contextual,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,384,20124,outcomes,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,385,2612,output,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,386,6156,primary,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,387,49316,probabilities,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,388,84140,complexities,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,389,23965,complexity,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,390,40321,compos,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,391,41095,comprises,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,392,46338,comprising,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,393,47904,predominantly,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,394,61966,modelling,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,395,47141,modifying,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,396,19514,mot,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,397,21091,demonstrated,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,398,56459,mimic,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,399,17832,minimal,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,400,7434,concept,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,401,19476,concepts,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,402,12391,prove,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,403,17033,proven,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,404,30437,minimize,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,405,5906,mis,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,406,50460,mitigate,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,407,18222,dependent,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,408,14117,depends,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,409,26679,determining,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,410,25569,decoder,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,411,6303,matrix,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,412,23222,meaningful,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,413,10758,communication,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,414,10137,prompt,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,415,81769,pretrained,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,416,5471,prevent,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
